"@timestamp","user.name","source.geo.country_iso_code","event.outcome"
"Feb 1, 2020 @ 17:54:26.000",vmuser,ID,failure
"Feb 1, 2020 @ 17:54:24.000",vmuser,ID,failure
"Feb 1, 2020 @ 17:54:21.000",qweasdzxc,FR,failure
"Feb 1, 2020 @ 17:54:19.000",git,NA,failure
"Feb 1, 2020 @ 17:54:19.000",qweasdzxc,FR,failure
"Feb 1, 2020 @ 17:54:17.000",git,NA,failure
"Feb 1, 2020 @ 17:54:05.000",ftp123,IR,failure
"Feb 1, 2020 @ 17:54:03.000",ftp123,IR,failure
"Feb 1, 2020 @ 17:53:57.000",passw0rd,US,failure
"Feb 1, 2020 @ 17:53:57.000",root,CN,failure
"Feb 1, 2020 @ 17:53:54.000",passw0rd,US,failure
"Feb 1, 2020 @ 17:53:44.000",test,CN,failure
"Feb 1, 2020 @ 17:53:42.000",test,CN,failure
"Feb 1, 2020 @ 17:53:35.000",test,FR,failure
"Feb 1, 2020 @ 17:53:33.000",test,FR,failure
"Feb 1, 2020 @ 17:53:27.000",hadoop,FR,failure
"Feb 1, 2020 @ 17:53:26.000",hadoop,FR,failure
"Feb 1, 2020 @ 17:53:10.000",a,US,failure
"Feb 1, 2020 @ 17:53:08.000",a,US,failure
"Feb 1, 2020 @ 17:53:03.000",nagios,NL,failure
"Feb 1, 2020 @ 17:53:02.000",nagios,NL,failure
"Feb 1, 2020 @ 17:53:00.000",1q2w3e4r,CN,failure
"Feb 1, 2020 @ 17:52:58.000",1q2w3e4r,CN,failure
"Feb 1, 2020 @ 17:52:55.000",ts,CN,failure
"Feb 1, 2020 @ 17:52:55.000",insserver,MX,failure
"Feb 1, 2020 @ 17:52:53.000",ts,CN,failure
"Feb 1, 2020 @ 17:52:53.000",insserver,MX,failure
"Feb 1, 2020 @ 17:52:45.000",teamspeak3,FR,failure
"Feb 1, 2020 @ 17:52:43.000",teamspeak3,FR,failure
"Feb 1, 2020 @ 17:52:25.000",sinusbot,SG,failure
"Feb 1, 2020 @ 17:52:23.000",sinusbot,SG,failure
"Feb 1, 2020 @ 17:52:09.000",test,DE,failure
"Feb 1, 2020 @ 17:52:07.000",test,DE,failure
"Feb 1, 2020 @ 17:52:02.000",devuser,IN,failure
"Feb 1, 2020 @ 17:52:00.000",devuser,IN,failure
"Feb 1, 2020 @ 17:51:51.000",mc,CN,failure
"Feb 1, 2020 @ 17:51:49.000",mc,CN,failure
"Feb 1, 2020 @ 17:51:45.000",testuser,CN,failure
"Feb 1, 2020 @ 17:51:43.000",testuser,CN,failure
"Feb 1, 2020 @ 17:51:34.000",deploy,CN,failure
"Feb 1, 2020 @ 17:51:33.000",deploy,CN,failure
"Feb 1, 2020 @ 17:51:32.000",gitolite,,failure
"Feb 1, 2020 @ 17:51:30.000",gitolite,,failure
"Feb 1, 2020 @ 17:51:09.000",luser,ID,failure
"Feb 1, 2020 @ 17:51:09.000",123456,FR,failure
"Feb 1, 2020 @ 17:51:07.000",luser,ID,failure
"Feb 1, 2020 @ 17:51:07.000",123456,FR,failure
"Feb 1, 2020 @ 17:50:57.000",root,CN,failure
"Feb 1, 2020 @ 17:50:44.000",mysql,FR,failure
"Feb 1, 2020 @ 17:50:43.000",chris,FR,failure
"Feb 1, 2020 @ 17:50:42.000",mysql,FR,failure
"Feb 1, 2020 @ 17:50:41.000",chris,FR,failure
"Feb 1, 2020 @ 17:50:40.000",root,CN,failure
"Feb 1, 2020 @ 17:50:38.000",root,CN,failure
"Feb 1, 2020 @ 17:50:35.000",root,CN,failure
"Feb 1, 2020 @ 17:50:35.000",root,CN,failure
"Feb 1, 2020 @ 17:50:34.000",postgres,CN,failure
"Feb 1, 2020 @ 17:50:32.000",postgres,CN,failure
"Feb 1, 2020 @ 17:50:30.000",root,CN,failure
"Feb 1, 2020 @ 17:50:28.000",186,IR,failure
"Feb 1, 2020 @ 17:50:27.000",root,CN,failure
"Feb 1, 2020 @ 17:50:26.000",186,IR,failure
"Feb 1, 2020 @ 17:50:24.000",root,CN,failure
"Feb 1, 2020 @ 17:50:13.000",root,CN,failure
"Feb 1, 2020 @ 17:50:10.000",123456,US,failure
"Feb 1, 2020 @ 17:50:07.000",123456,US,failure
"Feb 1, 2020 @ 17:49:56.000",root,CN,failure
"Feb 1, 2020 @ 17:49:52.000",root,CN,failure
"Feb 1, 2020 @ 17:49:40.000",12345,MX,failure
"Feb 1, 2020 @ 17:49:39.000",root,CN,failure
"Feb 1, 2020 @ 17:49:37.000",12345,MX,failure
"Feb 1, 2020 @ 17:49:36.000",root,CN,failure
"Feb 1, 2020 @ 17:49:34.000",vsftpd,FR,failure
"Feb 1, 2020 @ 17:49:33.000",root,CN,failure
"Feb 1, 2020 @ 17:49:32.000",webmaster,NL,failure
"Feb 1, 2020 @ 17:49:32.000",vsftpd,FR,failure
"Feb 1, 2020 @ 17:49:31.000",testerpass,DE,failure
"Feb 1, 2020 @ 17:49:29.000",testerpass,DE,failure
"Feb 1, 2020 @ 17:49:29.000",webmaster,NL,failure
"Feb 1, 2020 @ 17:49:27.000",nagios,CN,failure
"Feb 1, 2020 @ 17:49:27.000",system1,CN,failure
"Feb 1, 2020 @ 17:49:26.000",system1,CN,failure
"Feb 1, 2020 @ 17:49:25.000",nagios,CN,failure
"Feb 1, 2020 @ 17:49:14.000",ts,SG,failure
"Feb 1, 2020 @ 17:49:11.000",ts,SG,failure
"Feb 1, 2020 @ 17:48:52.000",demo,IN,failure
"Feb 1, 2020 @ 17:48:50.000",demo,IN,failure
"Feb 1, 2020 @ 17:48:31.000",uftp,CN,failure
"Feb 1, 2020 @ 17:48:29.000",uftp,CN,failure
"Feb 1, 2020 @ 17:48:27.000",admin1,CN,failure
"Feb 1, 2020 @ 17:48:25.000",admin1,CN,failure
"Feb 1, 2020 @ 17:48:21.000",www,,failure
"Feb 1, 2020 @ 17:48:19.000",www,,failure
"Feb 1, 2020 @ 17:48:12.000","1qaz@WSX",US,failure
"Feb 1, 2020 @ 17:48:10.000","1qaz@WSX",US,failure
"Feb 1, 2020 @ 17:48:06.000",scpuser,CN,failure
"Feb 1, 2020 @ 17:48:04.000",scpuser,CN,failure
"Feb 1, 2020 @ 17:48:03.000",pass,FR,failure
"Feb 1, 2020 @ 17:48:02.000",pass,FR,failure
"Feb 1, 2020 @ 17:47:57.000",root,CN,failure
"Feb 1, 2020 @ 17:47:47.000",ftp1,ID,failure
"Feb 1, 2020 @ 17:47:45.000",ftp1,ID,failure
"Feb 1, 2020 @ 17:47:42.000",root,CN,failure
"Feb 1, 2020 @ 17:47:40.000",root,CN,failure
"Feb 1, 2020 @ 17:47:40.000",deploy,FR,failure
"Feb 1, 2020 @ 17:47:38.000",deploy,FR,failure
"Feb 1, 2020 @ 17:47:37.000",root,CN,failure
"Feb 1, 2020 @ 17:47:36.000",teamspeak3,FR,failure
"Feb 1, 2020 @ 17:47:34.000",teamspeak3,FR,failure
"Feb 1, 2020 @ 17:47:22.000",user,CN,failure
"Feb 1, 2020 @ 17:47:19.000",user,CN,failure
"Feb 1, 2020 @ 17:47:00.000",12345,US,failure
"Feb 1, 2020 @ 17:46:58.000",12345,US,failure
"Feb 1, 2020 @ 17:46:54.000",130,IR,failure
"Feb 1, 2020 @ 17:46:52.000",130,IR,failure
"Feb 1, 2020 @ 17:46:40.000","qwe123!@#",DE,failure
"Feb 1, 2020 @ 17:46:38.000","qwe123!@#",DE,failure
"Feb 1, 2020 @ 17:46:31.000",ts,NA,failure
"Feb 1, 2020 @ 17:46:29.000",ts,NA,failure
"Feb 1, 2020 @ 17:46:19.000",qwerty,MX,failure
"Feb 1, 2020 @ 17:46:17.000",qwerty,MX,failure
"Feb 1, 2020 @ 17:46:15.000",devuser,FR,failure
"Feb 1, 2020 @ 17:46:13.000",devuser,FR,failure
"Feb 1, 2020 @ 17:46:01.000",test,CN,failure
"Feb 1, 2020 @ 17:45:59.000",password1234,CN,failure
"Feb 1, 2020 @ 17:45:59.000",test,CN,failure
"Feb 1, 2020 @ 17:45:57.000",password1234,CN,failure
"Feb 1, 2020 @ 17:45:54.000",ubuntu,SG,failure
"Feb 1, 2020 @ 17:45:52.000",ubuntu,SG,failure
"Feb 1, 2020 @ 17:45:50.000",deploy,NL,failure
"Feb 1, 2020 @ 17:45:47.000",deploy,NL,failure
"Feb 1, 2020 @ 17:45:45.000",git,IN,failure
"Feb 1, 2020 @ 17:45:43.000",git,IN,failure
"Feb 1, 2020 @ 17:45:41.000",hadoop,,failure
"Feb 1, 2020 @ 17:45:39.000",hadoop,,failure
"Feb 1, 2020 @ 17:45:36.000",guest,CN,failure
"Feb 1, 2020 @ 17:45:34.000",guest,CN,failure
"Feb 1, 2020 @ 17:45:17.000",guest,,failure
"Feb 1, 2020 @ 17:45:15.000",guest,,failure
"Feb 1, 2020 @ 17:45:14.000",david,CN,failure
"Feb 1, 2020 @ 17:45:12.000",david,CN,failure
"Feb 1, 2020 @ 17:45:09.000",webtool,GB,failure
"Feb 1, 2020 @ 17:45:07.000",webtool,GB,failure
"Feb 1, 2020 @ 17:45:02.000",root,CN,failure
"Feb 1, 2020 @ 17:44:59.000",csgo123,FR,failure
"Feb 1, 2020 @ 17:44:58.000",csgo123,FR,failure
"Feb 1, 2020 @ 17:44:47.000",user,FR,failure
"Feb 1, 2020 @ 17:44:46.000",user,FR,failure
"Feb 1, 2020 @ 17:44:42.000",webster,FR,failure
"Feb 1, 2020 @ 17:44:39.000",webster,FR,failure
"Feb 1, 2020 @ 17:44:24.000",testuser,ID,failure
"Feb 1, 2020 @ 17:44:22.000",testuser,ID,failure
"Feb 1, 2020 @ 17:44:05.000",vnc,CN,failure
"Feb 1, 2020 @ 17:44:03.000",vnc,CN,failure
"Feb 1, 2020 @ 17:43:59.000",admin,JP,failure
"Feb 1, 2020 @ 17:43:59.000",password,US,failure
"Feb 1, 2020 @ 17:43:57.000",123123,DE,failure
"Feb 1, 2020 @ 17:43:57.000",admin,JP,failure
"Feb 1, 2020 @ 17:43:57.000",password,US,failure
"Feb 1, 2020 @ 17:43:55.000",123123,DE,failure
"Feb 1, 2020 @ 17:43:10.000",test,IR,failure
"Feb 1, 2020 @ 17:43:07.000",test,IR,failure
"Feb 1, 2020 @ 17:43:04.000",Qwerty123,MX,failure
"Feb 1, 2020 @ 17:43:02.000",sysadmin,FR,failure
"Feb 1, 2020 @ 17:43:02.000",Qwerty123,MX,failure
"Feb 1, 2020 @ 17:42:59.000",sysadmin,FR,failure
"Feb 1, 2020 @ 17:42:44.000",user1,CN,failure
"Feb 1, 2020 @ 17:42:41.000",user1,CN,failure
"Feb 1, 2020 @ 17:42:39.000",musikbot,SG,failure
"Feb 1, 2020 @ 17:42:37.000",musikbot,SG,failure
"Feb 1, 2020 @ 17:42:36.000",test,IN,failure
"Feb 1, 2020 @ 17:42:36.000",pass,US,failure
"Feb 1, 2020 @ 17:42:34.000",test,IN,failure
"Feb 1, 2020 @ 17:42:34.000",pass,US,failure
"Feb 1, 2020 @ 17:42:32.000",test,CN,failure
"Feb 1, 2020 @ 17:42:30.000",test,CN,failure
"Feb 1, 2020 @ 17:42:26.000",root,CN,failure
"Feb 1, 2020 @ 17:42:24.000",server1234,CN,failure
"Feb 1, 2020 @ 17:42:22.000",server1234,CN,failure
"Feb 1, 2020 @ 17:42:20.000",root,CN,failure
"Feb 1, 2020 @ 17:42:16.000",root,CN,failure
"Feb 1, 2020 @ 17:42:15.000",sysadmin,NL,failure
"Feb 1, 2020 @ 17:42:13.000",root,CN,failure
"Feb 1, 2020 @ 17:42:13.000",sysadmin,NL,failure
"Feb 1, 2020 @ 17:42:09.000",root,CN,failure
"Feb 1, 2020 @ 17:42:05.000",deploy,CN,failure
"Feb 1, 2020 @ 17:42:03.000",deploy,CN,failure
"Feb 1, 2020 @ 17:41:57.000",root,CN,failure
"Feb 1, 2020 @ 17:41:53.000",deploy,CN,failure
"Feb 1, 2020 @ 17:41:53.000",ftpuser,FR,failure
"Feb 1, 2020 @ 17:41:53.000",test4,FR,failure
"Feb 1, 2020 @ 17:41:51.000",deploy,CN,failure
"Feb 1, 2020 @ 17:41:51.000",ftpuser,FR,failure
"Feb 1, 2020 @ 17:41:51.000",test4,FR,failure
"Feb 1, 2020 @ 17:41:44.000",newuser,FR,failure
"Feb 1, 2020 @ 17:41:42.000",newuser,FR,failure
"Feb 1, 2020 @ 17:41:14.000",developer123,DE,failure
"Feb 1, 2020 @ 17:41:12.000",developer123,DE,failure
"Feb 1, 2020 @ 17:41:01.000",minecraft,ID,failure
"Feb 1, 2020 @ 17:40:59.000",minecraft,ID,failure
"Feb 1, 2020 @ 17:40:48.000","user@1234",US,failure
"Feb 1, 2020 @ 17:40:46.000","user@1234",US,failure
"Feb 1, 2020 @ 17:40:10.000",webtool,CN,failure
"Feb 1, 2020 @ 17:40:08.000",webtool,CN,failure
"Feb 1, 2020 @ 17:39:53.000",test,FR,failure
"Feb 1, 2020 @ 17:39:51.000",test,FR,failure
"Feb 1, 2020 @ 17:39:47.000",ts3server,MX,failure
"Feb 1, 2020 @ 17:39:45.000",ts3server,MX,failure
"Feb 1, 2020 @ 17:39:39.000",christian,,failure
"Feb 1, 2020 @ 17:39:38.000",christian,,failure
"Feb 1, 2020 @ 17:39:37.000",mcserver,CN,failure
"Feb 1, 2020 @ 17:39:35.000",mcserver,CN,failure
"Feb 1, 2020 @ 17:39:24.000",postgres,SG,failure
"Feb 1, 2020 @ 17:39:22.000",gitblit,IN,failure
"Feb 1, 2020 @ 17:39:22.000",postgres,SG,failure
"Feb 1, 2020 @ 17:39:20.000",gitblit,IN,failure
"Feb 1, 2020 @ 17:39:18.000",server,IR,failure
"Feb 1, 2020 @ 17:39:16.000",server,IR,failure
"Feb 1, 2020 @ 17:39:09.000",postgres,GB,failure
"Feb 1, 2020 @ 17:39:07.000",postgres,GB,failure
"Feb 1, 2020 @ 17:39:02.000",root,CN,failure
"Feb 1, 2020 @ 17:39:02.000",git,FR,failure
"Feb 1, 2020 @ 17:39:00.000",git,FR,failure
"Feb 1, 2020 @ 17:38:50.000",tester,CN,failure
"Feb 1, 2020 @ 17:38:50.000",server,FR,failure
"Feb 1, 2020 @ 17:38:50.000",123456,CN,failure
"Feb 1, 2020 @ 17:38:49.000",server,FR,failure
"Feb 1, 2020 @ 17:38:49.000",123456,CN,failure
"Feb 1, 2020 @ 17:38:47.000",tester,CN,failure
"Feb 1, 2020 @ 17:38:46.000",gmodserver1,NL,failure
"Feb 1, 2020 @ 17:38:44.000",12345,FR,failure
"Feb 1, 2020 @ 17:38:44.000",gmodserver1,NL,failure
"Feb 1, 2020 @ 17:38:43.000",12345,FR,failure
"Feb 1, 2020 @ 17:38:34.000",plex,NA,failure
"Feb 1, 2020 @ 17:38:33.000",chris,CN,failure
"Feb 1, 2020 @ 17:38:32.000",chris,CN,failure
"Feb 1, 2020 @ 17:38:32.000",plex,NA,failure
"Feb 1, 2020 @ 17:38:31.000",sgeadmin,DE,failure
"Feb 1, 2020 @ 17:38:29.000",sgeadmin,DE,failure
"Feb 1, 2020 @ 17:37:53.000",root,CN,failure
"Feb 1, 2020 @ 17:37:51.000",root,CN,failure
"Feb 1, 2020 @ 17:37:48.000",root,CN,failure
"Feb 1, 2020 @ 17:37:45.000",pass,US,failure
"Feb 1, 2020 @ 17:37:44.000",sinusbot,ID,failure
"Feb 1, 2020 @ 17:37:43.000",sinusbot,ID,failure
"Feb 1, 2020 @ 17:37:43.000",pass,US,failure
"Feb 1, 2020 @ 17:37:03.000",vboxvbox,US,failure
"Feb 1, 2020 @ 17:37:01.000",vboxvbox,US,failure
"Feb 1, 2020 @ 17:36:45.000",git,FR,failure
"Feb 1, 2020 @ 17:36:45.000",usuario,CN,failure
"Feb 1, 2020 @ 17:36:42.000",git,FR,failure
"Feb 1, 2020 @ 17:36:42.000",usuario,CN,failure
"Feb 1, 2020 @ 17:36:38.000",ts3srv,CN,failure
"Feb 1, 2020 @ 17:36:36.000",ts3srv,CN,failure
"Feb 1, 2020 @ 17:36:31.000",a,MX,failure
"Feb 1, 2020 @ 17:36:29.000",a,MX,failure
"Feb 1, 2020 @ 17:36:09.000",test1,FR,failure
"Feb 1, 2020 @ 17:36:08.000",zabbix,SG,failure
"Feb 1, 2020 @ 17:36:06.000",zabbix,SG,failure
"Feb 1, 2020 @ 17:36:06.000",test1,FR,failure
"Feb 1, 2020 @ 17:36:05.000",bot2,IN,failure
"Feb 1, 2020 @ 17:36:03.000",bot2,IN,failure
"Feb 1, 2020 @ 17:36:02.000",root,CN,failure
"Feb 1, 2020 @ 17:35:59.000",root,CN,failure
"Feb 1, 2020 @ 17:35:57.000",root,CN,failure
"Feb 1, 2020 @ 17:35:56.000",root,CN,failure
"Feb 1, 2020 @ 17:35:51.000",hduser,FR,failure
"Feb 1, 2020 @ 17:35:50.000",ftp,DE,failure
"Feb 1, 2020 @ 17:35:49.000",hduser,FR,failure
"Feb 1, 2020 @ 17:35:48.000",ftp,DE,failure
"Feb 1, 2020 @ 17:35:36.000",123,FR,failure
"Feb 1, 2020 @ 17:35:35.000",minecraft,IR,failure
"Feb 1, 2020 @ 17:35:34.000",123,FR,failure
"Feb 1, 2020 @ 17:35:33.000",minecraft,IR,failure
"Feb 1, 2020 @ 17:35:13.000",smbuser,CN,failure
"Feb 1, 2020 @ 17:35:11.000",smbuser,CN,failure
"Feb 1, 2020 @ 17:35:09.000",insserver,NL,failure
"Feb 1, 2020 @ 17:35:08.000",ftp,CN,failure
"Feb 1, 2020 @ 17:35:07.000",insserver,NL,failure
"Feb 1, 2020 @ 17:35:06.000",ftp,CN,failure
"Feb 1, 2020 @ 17:34:58.000",root,CN,failure
"Feb 1, 2020 @ 17:34:54.000",root,CN,failure
"Feb 1, 2020 @ 17:34:52.000",root,CN,failure
"Feb 1, 2020 @ 17:34:39.000",186,US,failure
"Feb 1, 2020 @ 17:34:37.000",186,US,failure
"Feb 1, 2020 @ 17:34:21.000",ftpuser,ID,failure
"Feb 1, 2020 @ 17:34:19.000",ftpuser,ID,failure
"Feb 1, 2020 @ 17:33:44.000",server,,failure
"Feb 1, 2020 @ 17:33:43.000",server,,failure
"Feb 1, 2020 @ 17:33:31.000",testftp,CN,failure
"Feb 1, 2020 @ 17:33:29.000",testftp,CN,failure
"Feb 1, 2020 @ 17:33:27.000",gmodserver,FR,failure
"Feb 1, 2020 @ 17:33:26.000",gmodserver,FR,failure
"Feb 1, 2020 @ 17:33:23.000",ubuntu,FR,failure
"Feb 1, 2020 @ 17:33:21.000",ubuntu,FR,failure
"Feb 1, 2020 @ 17:33:09.000",plex,GB,failure
"Feb 1, 2020 @ 17:33:09.000",student,MX,failure
"Feb 1, 2020 @ 17:33:08.000","admin@1234",DE,failure
"Feb 1, 2020 @ 17:33:07.000",student,MX,failure
"Feb 1, 2020 @ 17:33:06.000",plex,GB,failure
"Feb 1, 2020 @ 17:33:05.000","admin@1234",DE,failure
"Feb 1, 2020 @ 17:32:58.000",root,CN,failure
"Feb 1, 2020 @ 17:32:56.000",web,SG,failure
"Feb 1, 2020 @ 17:32:55.000",web,SG,failure
"Feb 1, 2020 @ 17:32:52.000",oracles,IN,failure
"Feb 1, 2020 @ 17:32:50.000",oracles,IN,failure
"Feb 1, 2020 @ 17:32:43.000",factorio,FR,failure
"Feb 1, 2020 @ 17:32:41.000",factorio,FR,failure
"Feb 1, 2020 @ 17:32:41.000",owncloud,CN,failure
"Feb 1, 2020 @ 17:32:40.000",owncloud,CN,failure
"Feb 1, 2020 @ 17:32:36.000","root@123",FR,failure
"Feb 1, 2020 @ 17:32:34.000","root@123",FR,failure
"Feb 1, 2020 @ 17:32:06.000",fulgercsmode123,,failure
"Feb 1, 2020 @ 17:32:05.000",fulgercsmode123,,failure
"Feb 1, 2020 @ 17:31:58.000",minecraft,IR,failure
"Feb 1, 2020 @ 17:31:56.000",minecraft,IR,failure
"Feb 1, 2020 @ 17:31:55.000",deploy,CN,failure
"Feb 1, 2020 @ 17:31:53.000",deploy,CN,failure
"Feb 1, 2020 @ 17:31:45.000",root,CN,failure
"Feb 1, 2020 @ 17:31:42.000",130,US,failure
"Feb 1, 2020 @ 17:31:40.000",130,US,failure
"Feb 1, 2020 @ 17:31:36.000",1,CN,failure
"Feb 1, 2020 @ 17:31:36.000",developer,NL,failure
"Feb 1, 2020 @ 17:31:34.000",1,CN,failure
"Feb 1, 2020 @ 17:31:34.000",developer,NL,failure
"Feb 1, 2020 @ 17:31:29.000",bot,US,failure
"Feb 1, 2020 @ 17:31:27.000",bot,US,failure
"Feb 1, 2020 @ 17:31:01.000",guest,ID,failure
"Feb 1, 2020 @ 17:31:00.000",guest,ID,failure
"Feb 1, 2020 @ 17:30:38.000",support,NA,failure
"Feb 1, 2020 @ 17:30:35.000",support,NA,failure
"Feb 1, 2020 @ 17:30:31.000",ftpuser,CN,failure
"Feb 1, 2020 @ 17:30:30.000",ftpuser,CN,failure
"Feb 1, 2020 @ 17:30:28.000",test,FR,failure
"Feb 1, 2020 @ 17:30:26.000",test,FR,failure
"Feb 1, 2020 @ 17:30:23.000",12345678,DE,failure
"Feb 1, 2020 @ 17:30:21.000",12345678,DE,failure
"Feb 1, 2020 @ 17:30:11.000",root,FR,failure
"Feb 1, 2020 @ 17:29:45.000",test,FR,failure
"Feb 1, 2020 @ 17:29:43.000",test,FR,failure
"Feb 1, 2020 @ 17:29:40.000",tommy,MX,failure
"Feb 1, 2020 @ 17:29:38.000",odoo,IN,failure
"Feb 1, 2020 @ 17:29:38.000",tommy,MX,failure
"Feb 1, 2020 @ 17:29:36.000",odoo,IN,failure
"Feb 1, 2020 @ 17:29:30.000",student2,FR,failure
"Feb 1, 2020 @ 17:29:28.000",student2,FR,failure
"Feb 1, 2020 @ 17:28:55.000",usuario,SG,failure
"Feb 1, 2020 @ 17:28:53.000",usuario,SG,failure
"Feb 1, 2020 @ 17:28:53.000",admin,CN,failure
"Feb 1, 2020 @ 17:28:51.000",admin,CN,failure
"Feb 1, 2020 @ 17:28:50.000",guest123,,failure
"Feb 1, 2020 @ 17:28:49.000",guest123,,failure
"Feb 1, 2020 @ 17:28:36.000",test,US,failure
"Feb 1, 2020 @ 17:28:33.000",test,US,failure
"Feb 1, 2020 @ 17:28:15.000",git,IR,failure
"Feb 1, 2020 @ 17:28:13.000",git,IR,failure
"Feb 1, 2020 @ 17:28:07.000",guest,NL,failure
"Feb 1, 2020 @ 17:28:05.000",guest,NL,failure
"Feb 1, 2020 @ 17:28:01.000",qwerty123,CN,failure
"Feb 1, 2020 @ 17:28:01.000",radio,CN,failure
"Feb 1, 2020 @ 17:27:59.000",radio,CN,failure
"Feb 1, 2020 @ 17:27:58.000",qwerty123,CN,failure
"Feb 1, 2020 @ 17:27:40.000",root,CN,failure
"Feb 1, 2020 @ 17:27:39.000",guest2,DE,failure
"Feb 1, 2020 @ 17:27:37.000",guest2,DE,failure
"Feb 1, 2020 @ 17:27:34.000",jenkins,ID,failure
"Feb 1, 2020 @ 17:27:32.000",jenkins,ID,failure
"Feb 1, 2020 @ 17:27:31.000",root,CN,failure
"Feb 1, 2020 @ 17:27:29.000",root,CN,failure
"Feb 1, 2020 @ 17:27:27.000",root,CN,failure
"Feb 1, 2020 @ 17:27:26.000",root,CN,failure
"Feb 1, 2020 @ 17:27:24.000",root,CN,failure
"Feb 1, 2020 @ 17:27:24.000",root,CN,failure
"Feb 1, 2020 @ 17:27:23.000",ubuntu,CN,failure
"Feb 1, 2020 @ 17:27:21.000",ubuntu,CN,failure
"Feb 1, 2020 @ 17:27:13.000",root,CN,failure
"Feb 1, 2020 @ 17:26:59.000",root,CN,failure
"Feb 1, 2020 @ 17:26:55.000",root,CN,failure
"Feb 1, 2020 @ 17:26:55.000",root,CN,failure
"Feb 1, 2020 @ 17:26:53.000",root,CN,failure
"Feb 1, 2020 @ 17:26:51.000",root,CN,failure
"Feb 1, 2020 @ 17:26:51.000",root,CN,failure
"Feb 1, 2020 @ 17:26:46.000",user,FR,failure
"Feb 1, 2020 @ 17:26:44.000",user,FR,failure
"Feb 1, 2020 @ 17:26:27.000",qwer1234,MX,failure
"Feb 1, 2020 @ 17:26:26.000",qwer1234,MX,failure
"Feb 1, 2020 @ 17:26:25.000",vnc,IN,failure
"Feb 1, 2020 @ 17:26:25.000",Passw0rd,FR,failure
"Feb 1, 2020 @ 17:26:24.000",Passw0rd,FR,failure
"Feb 1, 2020 @ 17:26:23.000",vnc,IN,failure
"Feb 1, 2020 @ 17:25:58.000",testsite,BE,failure
"Feb 1, 2020 @ 17:25:56.000",testsite,BE,failure
"Feb 1, 2020 @ 17:25:53.000",ftpguest,US,failure
"Feb 1, 2020 @ 17:25:51.000",ftpguest,US,failure
"Feb 1, 2020 @ 17:25:44.000",administrador,SG,failure
"Feb 1, 2020 @ 17:25:41.000",administrador,SG,failure
"Feb 1, 2020 @ 17:25:38.000",1,,failure
"Feb 1, 2020 @ 17:25:37.000",1,,failure
"Feb 1, 2020 @ 17:25:37.000",phpmyadmin,FR,failure
"Feb 1, 2020 @ 17:25:36.000",phpmyadmin,FR,failure
"Feb 1, 2020 @ 17:25:35.000",steamsrv,US,failure
"Feb 1, 2020 @ 17:25:32.000",steamsrv,US,failure
"Feb 1, 2020 @ 17:25:28.000",root,SE,failure
"Feb 1, 2020 @ 17:25:25.000",root,SE,failure
"Feb 1, 2020 @ 17:25:02.000",abc123,DE,failure
"Feb 1, 2020 @ 17:24:59.000",abc123,DE,failure
"Feb 1, 2020 @ 17:24:47.000",administrator,CN,failure
"Feb 1, 2020 @ 17:24:45.000",administrator,CN,failure
"Feb 1, 2020 @ 17:24:38.000",ts2,CN,failure
"Feb 1, 2020 @ 17:24:38.000",sysadmin,NL,failure
"Feb 1, 2020 @ 17:24:37.000",test1,IR,failure
"Feb 1, 2020 @ 17:24:36.000",test1,IR,failure
"Feb 1, 2020 @ 17:24:36.000",ts2,CN,failure
"Feb 1, 2020 @ 17:24:36.000",sysadmin,NL,failure
"Feb 1, 2020 @ 17:24:30.000",ansibleuser,CN,failure
"Feb 1, 2020 @ 17:24:29.000",ansibleuser,CN,failure
"Feb 1, 2020 @ 17:24:21.000",csgoserver,CN,failure
"Feb 1, 2020 @ 17:24:19.000",csgoserver,CN,failure
"Feb 1, 2020 @ 17:24:18.000",test,CN,failure
"Feb 1, 2020 @ 17:24:15.000",test,CN,failure
"Feb 1, 2020 @ 17:24:09.000",uftp,ID,failure
"Feb 1, 2020 @ 17:24:07.000",uftp,ID,failure
"Feb 1, 2020 @ 17:23:54.000",root,CN,failure
"Feb 1, 2020 @ 17:23:52.000",root,CN,failure
"Feb 1, 2020 @ 17:23:49.000",root,CN,failure
"Feb 1, 2020 @ 17:23:44.000",nagios,FR,failure
"Feb 1, 2020 @ 17:23:42.000",nagios,FR,failure
"Feb 1, 2020 @ 17:23:17.000",test4321,FR,failure
"Feb 1, 2020 @ 17:23:15.000",test4321,FR,failure
"Feb 1, 2020 @ 17:23:12.000",1,MX,failure
"Feb 1, 2020 @ 17:23:10.000",1,MX,failure
"Feb 1, 2020 @ 17:23:00.000",zabbix,IN,failure
"Feb 1, 2020 @ 17:22:58.000",zabbix,IN,failure
"Feb 1, 2020 @ 17:22:42.000",newadmin,NA,failure
"Feb 1, 2020 @ 17:22:40.000",newadmin,NA,failure
"Feb 1, 2020 @ 17:22:25.000",tom,FR,failure
"Feb 1, 2020 @ 17:22:23.000",username,SG,failure
"Feb 1, 2020 @ 17:22:23.000",tom,FR,failure
"Feb 1, 2020 @ 17:22:21.000",username,SG,failure
"Feb 1, 2020 @ 17:22:20.000",odoo,,failure
"Feb 1, 2020 @ 17:22:19.000",tempo,US,failure
"Feb 1, 2020 @ 17:22:18.000",odoo,,failure
